Market,Property,Historical Weekly Avg Entrants,Year of Date,Date,Total Entrants
US - Rock Center,30 Rockefeller Plaza,6026,2020,4/7/2020,17
US - Rock Center,30 Rockefeller Plaza,6026,2020,4/6/2020,14
US - Rock Center,30 Rockefeller Plaza,6026,2020,4/3/2020,20
US - Rock Center,30 Rockefeller Plaza,6026,2020,4/2/2020,18
US - Rock Center,30 Rockefeller Plaza,6026,2020,4/1/2020,18
US - Rock Center,30 Rockefeller Plaza,6026,2020,3/31/2020,19
US - Rock Center,30 Rockefeller Plaza,6026,2020,3/30/2020,21
US - Rock Center,30 Rockefeller Plaza,6026,2020,3/27/2020,23
US - Rock Center,30 Rockefeller Plaza,6026,2020,3/26/2020,24
US - Rock Center,30 Rockefeller Plaza,6026,2020,3/25/2020,25
US - Rock Center,30 Rockefeller Plaza,6026,2020,3/24/2020,24
US - Rock Center,30 Rockefeller Plaza,6026,2020,3/23/2020,29
US - Rock Center,30 Rockefeller Plaza,6026,2020,3/20/2020,125
US - Rock Center,30 Rockefeller Plaza,6026,2020,3/19/2020,112
US - Rock Center,30 Rockefeller Plaza,6026,2020,3/18/2020,223
US - Rock Center,30 Rockefeller Plaza,6026,2020,3/17/2020,318
US - Rock Center,30 Rockefeller Plaza,6026,2020,3/16/2020,535
US - Rock Center,30 Rockefeller Plaza,6026,2021,12/31/2021,805
US - Rock Center,30 Rockefeller Plaza,6026,2021,12/30/2021,845
US - Rock Center,30 Rockefeller Plaza,6026,2021,12/29/2021,856
US - Rock Center,30 Rockefeller Plaza,6026,2021,12/28/2021,862
US - Rock Center,30 Rockefeller Plaza,6026,2021,12/27/2021,842
US - Rock Center,30 Rockefeller Plaza,6026,2021,12/24/2021,2011
US - Rock Center,30 Rockefeller Plaza,6026,2021,12/23/2021,2154
US - Rock Center,30 Rockefeller Plaza,6026,2021,12/22/2021,2225
US - Rock Center,30 Rockefeller Plaza,6026,2021,12/21/2021,2331
US - Rock Center,30 Rockefeller Plaza,6026,2021,12/20/2021,2338
US - Rock Center,30 Rockefeller Plaza,6026,2021,12/17/2021,2595
US - Rock Center,30 Rockefeller Plaza,6026,2021,12/16/2021,3460
US - Rock Center,30 Rockefeller Plaza,6026,2021,12/15/2021,3705
US - Rock Center,30 Rockefeller Plaza,6026,2021,12/14/2021,3928
US - Rock Center,30 Rockefeller Plaza,6026,2021,12/13/2021,3150
US - Rock Center,30 Rockefeller Plaza,6026,2021,12/10/2021,2260
US - Rock Center,30 Rockefeller Plaza,6026,2021,12/9/2021,2872
US - Rock Center,30 Rockefeller Plaza,6026,2021,12/8/2021,2898
US - Rock Center,30 Rockefeller Plaza,6026,2021,12/7/2021,2831
US - Rock Center,30 Rockefeller Plaza,6026,2021,12/6/2021,2404
US - Rock Center,30 Rockefeller Plaza,6026,2021,12/3/2021,1758
US - Rock Center,30 Rockefeller Plaza,6026,2021,12/2/2021,2947
US - Rock Center,30 Rockefeller Plaza,6026,2021,12/1/2021,2482
US - Rock Center,30 Rockefeller Plaza,6026,2021,11/30/2021,2740
US - Rock Center,30 Rockefeller Plaza,6026,2021,11/29/2021,1846
US - Rock Center,30 Rockefeller Plaza,6026,2021,11/26/2021,2097
US - Rock Center,30 Rockefeller Plaza,6026,2021,11/25/2021,0
US - Rock Center,30 Rockefeller Plaza,6026,2021,11/24/2021,2284
US - Rock Center,30 Rockefeller Plaza,6026,2021,11/23/2021,2693
US - Rock Center,30 Rockefeller Plaza,6026,2021,11/22/2021,2453
US - Rock Center,30 Rockefeller Plaza,6026,2021,11/19/2021,2753
US - Rock Center,30 Rockefeller Plaza,6026,2021,11/18/2021,4054
US - Rock Center,30 Rockefeller Plaza,6026,2021,11/17/2021,4158
US - Rock Center,30 Rockefeller Plaza,6026,2021,11/16/2021,4105
US - Rock Center,30 Rockefeller Plaza,6026,2021,11/15/2021,2969
US - Rock Center,30 Rockefeller Plaza,6026,2021,11/12/2021,2551
US - Rock Center,30 Rockefeller Plaza,6026,2021,11/11/2021,3703
US - Rock Center,30 Rockefeller Plaza,6026,2021,11/10/2021,3872
US - Rock Center,30 Rockefeller Plaza,6026,2021,11/9/2021,3717
US - Rock Center,30 Rockefeller Plaza,6026,2021,11/8/2021,2826
US - Rock Center,30 Rockefeller Plaza,6026,2021,11/5/2021,2363
US - Rock Center,30 Rockefeller Plaza,6026,2021,11/4/2021,3447
US - Rock Center,30 Rockefeller Plaza,6026,2021,11/3/2021,3604
US - Rock Center,30 Rockefeller Plaza,6026,2021,11/2/2021,3452
US - Rock Center,30 Rockefeller Plaza,6026,2021,11/1/2021,2541
US - Rock Center,30 Rockefeller Plaza,6026,2021,10/29/2021,2318
US - Rock Center,30 Rockefeller Plaza,6026,2021,10/28/2021,3219
US - Rock Center,30 Rockefeller Plaza,6026,2021,10/27/2021,3368
US - Rock Center,30 Rockefeller Plaza,6026,2021,10/26/2021,2859
US - Rock Center,30 Rockefeller Plaza,6026,2021,10/25/2021,2418
US - Rock Center,30 Rockefeller Plaza,6026,2021,10/22/2021,2331
US - Rock Center,30 Rockefeller Plaza,6026,2021,10/21/2021,3333
US - Rock Center,30 Rockefeller Plaza,6026,2021,10/20/2021,3563
US - Rock Center,30 Rockefeller Plaza,6026,2021,10/19/2021,3541
US - Rock Center,30 Rockefeller Plaza,6026,2021,10/18/2021,2601
US - Rock Center,30 Rockefeller Plaza,6026,2021,10/15/2021,2539
US - Rock Center,30 Rockefeller Plaza,6026,2021,10/14/2021,3344
US - Rock Center,30 Rockefeller Plaza,6026,2021,10/13/2021,3423
US - Rock Center,30 Rockefeller Plaza,6026,2021,10/12/2021,3215
US - Rock Center,30 Rockefeller Plaza,6026,2021,10/11/2021,3075
US - Rock Center,30 Rockefeller Plaza,6026,2021,10/8/2021,2285
US - Rock Center,30 Rockefeller Plaza,6026,2021,10/7/2021,2794
US - Rock Center,30 Rockefeller Plaza,6026,2021,10/6/2021,2804
US - Rock Center,30 Rockefeller Plaza,6026,2021,10/5/2021,2739
US - Rock Center,30 Rockefeller Plaza,6026,2021,10/4/2021,2357
US - Rock Center,30 Rockefeller Plaza,6026,2021,10/1/2021,2015
US - Rock Center,30 Rockefeller Plaza,6026,2021,9/30/2021,2513
US - Rock Center,30 Rockefeller Plaza,6026,2021,9/29/2021,2559
US - Rock Center,30 Rockefeller Plaza,6026,2021,9/28/2021,2414
US - Rock Center,30 Rockefeller Plaza,6026,2021,9/27/2021,2168
US - Rock Center,30 Rockefeller Plaza,6026,2021,9/24/2021,2056
US - Rock Center,30 Rockefeller Plaza,6026,2021,9/23/2021,2397
US - Rock Center,30 Rockefeller Plaza,6026,2021,9/22/2021,2386
US - Rock Center,30 Rockefeller Plaza,6026,2021,9/21/2021,2493
US - Rock Center,30 Rockefeller Plaza,6026,2021,9/20/2021,2158
US - Rock Center,30 Rockefeller Plaza,6026,2021,9/17/2021,2023
US - Rock Center,30 Rockefeller Plaza,6026,2021,9/16/2021,2176
US - Rock Center,30 Rockefeller Plaza,6026,2021,9/15/2021,2679
US - Rock Center,30 Rockefeller Plaza,6026,2021,9/14/2021,2596
US - Rock Center,30 Rockefeller Plaza,6026,2021,9/13/2021,2182
US - Rock Center,30 Rockefeller Plaza,6026,2021,9/10/2021,1582
US - Rock Center,30 Rockefeller Plaza,6026,2021,9/9/2021,1741
US - Rock Center,30 Rockefeller Plaza,6026,2021,9/8/2021,1724
US - Rock Center,30 Rockefeller Plaza,6026,2021,9/7/2021,1518
US - Rock Center,30 Rockefeller Plaza,6026,2021,9/6/2021,0
US - Rock Center,30 Rockefeller Plaza,6026,2021,9/3/2021,43
US - Rock Center,30 Rockefeller Plaza,6026,2021,9/2/2021,1439
US - Rock Center,30 Rockefeller Plaza,6026,2021,9/1/2021,1576
US - Rock Center,30 Rockefeller Plaza,6026,2021,8/31/2021,1618
US - Rock Center,30 Rockefeller Plaza,6026,2021,8/30/2021,1475
US - Rock Center,30 Rockefeller Plaza,6026,2021,8/27/2021,1635
US - Rock Center,30 Rockefeller Plaza,6026,2021,8/26/2021,1818
US - Rock Center,30 Rockefeller Plaza,6026,2021,8/25/2021,1903
US - Rock Center,30 Rockefeller Plaza,6026,2021,8/24/2021,1860
US - Rock Center,30 Rockefeller Plaza,6026,2021,8/23/2021,1647
US - Rock Center,30 Rockefeller Plaza,6026,2021,8/20/2021,1669
US - Rock Center,30 Rockefeller Plaza,6026,2021,8/19/2021,1880
US - Rock Center,30 Rockefeller Plaza,6026,2021,8/18/2021,1911
US - Rock Center,30 Rockefeller Plaza,6026,2021,8/17/2021,1890
US - Rock Center,30 Rockefeller Plaza,6026,2021,8/16/2021,1769
US - Rock Center,30 Rockefeller Plaza,6026,2021,8/13/2021,1635
US - Rock Center,30 Rockefeller Plaza,6026,2021,8/12/2021,1880
US - Rock Center,30 Rockefeller Plaza,6026,2021,8/11/2021,1868
US - Rock Center,30 Rockefeller Plaza,6026,2021,8/10/2021,1873
US - Rock Center,30 Rockefeller Plaza,6026,2021,8/9/2021,1709
US - Rock Center,30 Rockefeller Plaza,6026,2021,8/6/2021,1469
US - Rock Center,30 Rockefeller Plaza,6026,2021,8/5/2021,1607
US - Rock Center,30 Rockefeller Plaza,6026,2021,8/4/2021,1662
US - Rock Center,30 Rockefeller Plaza,6026,2021,8/3/2021,1619
US - Rock Center,30 Rockefeller Plaza,6026,2021,8/2/2021,1486
US - Rock Center,30 Rockefeller Plaza,6026,2021,7/30/2021,1360
US - Rock Center,30 Rockefeller Plaza,6026,2021,7/29/2021,1722
US - Rock Center,30 Rockefeller Plaza,6026,2021,7/28/2021,1777
US - Rock Center,30 Rockefeller Plaza,6026,2021,7/27/2021,1760
US - Rock Center,30 Rockefeller Plaza,6026,2021,7/26/2021,1532
US - Rock Center,30 Rockefeller Plaza,6026,2021,7/23/2021,1672
US - Rock Center,30 Rockefeller Plaza,6026,2021,7/22/2021,1952
US - Rock Center,30 Rockefeller Plaza,6026,2021,7/21/2021,1955
US - Rock Center,30 Rockefeller Plaza,6026,2021,7/20/2021,2186
US - Rock Center,30 Rockefeller Plaza,6026,2021,7/19/2021,1977
US - Rock Center,30 Rockefeller Plaza,6026,2021,7/16/2021,1636
US - Rock Center,30 Rockefeller Plaza,6026,2021,7/15/2021,1815
US - Rock Center,30 Rockefeller Plaza,6026,2021,7/14/2021,1511
US - Rock Center,30 Rockefeller Plaza,6026,2021,7/13/2021,1559
US - Rock Center,30 Rockefeller Plaza,6026,2021,7/12/2021,1433
US - Rock Center,30 Rockefeller Plaza,6026,2021,7/9/2021,951
US - Rock Center,30 Rockefeller Plaza,6026,2021,7/8/2021,1103
US - Rock Center,30 Rockefeller Plaza,6026,2021,7/7/2021,1112
US - Rock Center,30 Rockefeller Plaza,6026,2021,7/6/2021,1077
US - Rock Center,30 Rockefeller Plaza,6026,2021,7/5/2021,0
US - Rock Center,30 Rockefeller Plaza,6026,2021,7/2/2021,1009
US - Rock Center,30 Rockefeller Plaza,6026,2021,7/1/2021,1174
US - Rock Center,30 Rockefeller Plaza,6026,2021,6/30/2021,1140
US - Rock Center,30 Rockefeller Plaza,6026,2021,6/29/2021,1157
US - Rock Center,30 Rockefeller Plaza,6026,2021,6/28/2021,1108
US - Rock Center,30 Rockefeller Plaza,6026,2021,6/25/2021,1409
US - Rock Center,30 Rockefeller Plaza,6026,2021,6/24/2021,1520
US - Rock Center,30 Rockefeller Plaza,6026,2021,6/23/2021,1556
US - Rock Center,30 Rockefeller Plaza,6026,2021,6/22/2021,1593
US - Rock Center,30 Rockefeller Plaza,6026,2021,6/21/2021,1509
US - Rock Center,30 Rockefeller Plaza,6026,2021,6/18/2021,1376
US - Rock Center,30 Rockefeller Plaza,6026,2021,6/17/2021,1493
US - Rock Center,30 Rockefeller Plaza,6026,2021,6/16/2021,1482
US - Rock Center,30 Rockefeller Plaza,6026,2021,6/15/2021,1485
US - Rock Center,30 Rockefeller Plaza,6026,2021,6/14/2021,1449
US - Rock Center,30 Rockefeller Plaza,6026,2021,6/11/2021,1359
US - Rock Center,30 Rockefeller Plaza,6026,2021,6/10/2021,1481
US - Rock Center,30 Rockefeller Plaza,6026,2021,6/9/2021,1461
US - Rock Center,30 Rockefeller Plaza,6026,2021,6/8/2021,1470
US - Rock Center,30 Rockefeller Plaza,6026,2021,6/7/2021,1420
US - Rock Center,30 Rockefeller Plaza,6026,2021,6/4/2021,983
US - Rock Center,30 Rockefeller Plaza,6026,2021,6/3/2021,1075
US - Rock Center,30 Rockefeller Plaza,6026,2021,6/2/2021,1091
US - Rock Center,30 Rockefeller Plaza,6026,2021,6/1/2021,1050
US - Rock Center,30 Rockefeller Plaza,6026,2021,5/31/2021,0
US - Rock Center,30 Rockefeller Plaza,6026,2021,5/28/2021,1154
US - Rock Center,30 Rockefeller Plaza,6026,2021,5/27/2021,1216
US - Rock Center,30 Rockefeller Plaza,6026,2021,5/26/2021,1300
US - Rock Center,30 Rockefeller Plaza,6026,2021,5/25/2021,1323
US - Rock Center,30 Rockefeller Plaza,6026,2021,5/24/2021,1248
US - Rock Center,30 Rockefeller Plaza,6026,2021,5/21/2021,1351
US - Rock Center,30 Rockefeller Plaza,6026,2021,5/20/2021,1444
US - Rock Center,30 Rockefeller Plaza,6026,2021,5/19/2021,1458
US - Rock Center,30 Rockefeller Plaza,6026,2021,5/18/2021,1461
US - Rock Center,30 Rockefeller Plaza,6026,2021,5/17/2021,1390
US - Rock Center,30 Rockefeller Plaza,6026,2021,5/14/2021,1338
US - Rock Center,30 Rockefeller Plaza,6026,2021,5/13/2021,1398
US - Rock Center,30 Rockefeller Plaza,6026,2021,5/12/2021,1432
US - Rock Center,30 Rockefeller Plaza,6026,2021,5/11/2021,1412
US - Rock Center,30 Rockefeller Plaza,6026,2021,5/10/2021,1361
US - Rock Center,30 Rockefeller Plaza,6026,2021,5/7/2021,1403
US - Rock Center,30 Rockefeller Plaza,6026,2021,5/6/2021,1456
US - Rock Center,30 Rockefeller Plaza,6026,2021,5/5/2021,1462
US - Rock Center,30 Rockefeller Plaza,6026,2021,5/4/2021,1450
US - Rock Center,30 Rockefeller Plaza,6026,2021,5/3/2021,1413
US - Rock Center,30 Rockefeller Plaza,6026,2021,4/30/2021,1246
US - Rock Center,30 Rockefeller Plaza,6026,2021,4/29/2021,1317
US - Rock Center,30 Rockefeller Plaza,6026,2021,4/28/2021,1296
US - Rock Center,30 Rockefeller Plaza,6026,2021,4/27/2021,1337
US - Rock Center,30 Rockefeller Plaza,6026,2021,4/26/2021,1270
US - Rock Center,30 Rockefeller Plaza,6026,2021,4/23/2021,1089
US - Rock Center,30 Rockefeller Plaza,6026,2021,4/22/2021,1079
US - Rock Center,30 Rockefeller Plaza,6026,2021,4/21/2021,1093
US - Rock Center,30 Rockefeller Plaza,6026,2021,4/20/2021,1077
US - Rock Center,30 Rockefeller Plaza,6026,2021,4/19/2021,1067
US - Rock Center,30 Rockefeller Plaza,6026,2021,4/16/2021,1042
US - Rock Center,30 Rockefeller Plaza,6026,2021,4/15/2021,1086
US - Rock Center,30 Rockefeller Plaza,6026,2021,4/14/2021,1069
US - Rock Center,30 Rockefeller Plaza,6026,2021,4/13/2021,1077
US - Rock Center,30 Rockefeller Plaza,6026,2021,4/12/2021,1054
US - Rock Center,30 Rockefeller Plaza,6026,2021,4/9/2021,1123
US - Rock Center,30 Rockefeller Plaza,6026,2021,4/8/2021,1161
US - Rock Center,30 Rockefeller Plaza,6026,2021,4/7/2021,1099
US - Rock Center,30 Rockefeller Plaza,6026,2021,4/6/2021,1163
US - Rock Center,30 Rockefeller Plaza,6026,2021,4/5/2021,1136
US - Rock Center,30 Rockefeller Plaza,6026,2021,4/2/2021,869
US - Rock Center,30 Rockefeller Plaza,6026,2021,4/1/2021,949
US - Rock Center,30 Rockefeller Plaza,6026,2021,3/31/2021,960
US - Rock Center,30 Rockefeller Plaza,6026,2021,3/30/2021,966
US - Rock Center,30 Rockefeller Plaza,6026,2021,3/29/2021,937
US - Rock Center,30 Rockefeller Plaza,6026,2021,3/26/2021,1245
US - Rock Center,30 Rockefeller Plaza,6026,2021,3/25/2021,1279
US - Rock Center,30 Rockefeller Plaza,6026,2021,3/24/2021,1271
US - Rock Center,30 Rockefeller Plaza,6026,2021,3/23/2021,1274
US - Rock Center,30 Rockefeller Plaza,6026,2021,3/22/2021,1285
US - Rock Center,30 Rockefeller Plaza,6026,2021,3/19/2021,969
US - Rock Center,30 Rockefeller Plaza,6026,2021,3/18/2021,995
US - Rock Center,30 Rockefeller Plaza,6026,2021,3/17/2021,1022
US - Rock Center,30 Rockefeller Plaza,6026,2021,3/16/2021,1014
US - Rock Center,30 Rockefeller Plaza,6026,2021,3/15/2021,981
US - Rock Center,30 Rockefeller Plaza,6026,2021,3/12/2021,939
US - Rock Center,30 Rockefeller Plaza,6026,2021,3/11/2021,973
US - Rock Center,30 Rockefeller Plaza,6026,2021,3/10/2021,976
US - Rock Center,30 Rockefeller Plaza,6026,2021,3/9/2021,952
US - Rock Center,30 Rockefeller Plaza,6026,2021,3/8/2021,936
US - Rock Center,30 Rockefeller Plaza,6026,2021,3/5/2021,917
US - Rock Center,30 Rockefeller Plaza,6026,2021,3/4/2021,947
US - Rock Center,30 Rockefeller Plaza,6026,2021,3/3/2021,947
US - Rock Center,30 Rockefeller Plaza,6026,2021,3/2/2021,949
US - Rock Center,30 Rockefeller Plaza,6026,2021,3/1/2021,938
US - Rock Center,30 Rockefeller Plaza,6026,2021,2/26/2021,1091
US - Rock Center,30 Rockefeller Plaza,6026,2021,2/25/2021,1123
US - Rock Center,30 Rockefeller Plaza,6026,2021,2/24/2021,1122
US - Rock Center,30 Rockefeller Plaza,6026,2021,2/23/2021,1131
US - Rock Center,30 Rockefeller Plaza,6026,2021,2/22/2021,1107
US - Rock Center,30 Rockefeller Plaza,6026,2021,2/19/2021,797
US - Rock Center,30 Rockefeller Plaza,6026,2021,2/18/2021,801
US - Rock Center,30 Rockefeller Plaza,6026,2021,2/17/2021,838
US - Rock Center,30 Rockefeller Plaza,6026,2021,2/16/2021,831
US - Rock Center,30 Rockefeller Plaza,6026,2021,2/15/2021,750
US - Rock Center,30 Rockefeller Plaza,6026,2021,2/12/2021,1076
US - Rock Center,30 Rockefeller Plaza,6026,2021,2/11/2021,1117
US - Rock Center,30 Rockefeller Plaza,6026,2021,2/10/2021,1107
US - Rock Center,30 Rockefeller Plaza,6026,2021,2/9/2021,1106
US - Rock Center,30 Rockefeller Plaza,6026,2021,2/8/2021,1088
US - Rock Center,30 Rockefeller Plaza,6026,2021,2/5/2021,973
US - Rock Center,30 Rockefeller Plaza,6026,2021,2/4/2021,957
US - Rock Center,30 Rockefeller Plaza,6026,2021,2/3/2021,955
US - Rock Center,30 Rockefeller Plaza,6026,2021,2/2/2021,956
US - Rock Center,30 Rockefeller Plaza,6026,2021,2/1/2021,912
US - Rock Center,30 Rockefeller Plaza,6026,2021,1/29/2021,1031
US - Rock Center,30 Rockefeller Plaza,6026,2021,1/28/2021,1032
US - Rock Center,30 Rockefeller Plaza,6026,2021,1/27/2021,1032
US - Rock Center,30 Rockefeller Plaza,6026,2021,1/26/2021,1000
US - Rock Center,30 Rockefeller Plaza,6026,2021,1/25/2021,1075
US - Rock Center,30 Rockefeller Plaza,6026,2021,1/22/2021,867
US - Rock Center,30 Rockefeller Plaza,6026,2021,1/21/2021,906
US - Rock Center,30 Rockefeller Plaza,6026,2021,1/20/2021,874
US - Rock Center,30 Rockefeller Plaza,6026,2021,1/19/2021,904
US - Rock Center,30 Rockefeller Plaza,6026,2021,1/18/2021,817
US - Rock Center,30 Rockefeller Plaza,6026,2021,1/15/2021,866
US - Rock Center,30 Rockefeller Plaza,6026,2021,1/14/2021,892
US - Rock Center,30 Rockefeller Plaza,6026,2021,1/13/2021,895
US - Rock Center,30 Rockefeller Plaza,6026,2021,1/12/2021,883
US - Rock Center,30 Rockefeller Plaza,6026,2021,1/11/2021,896
US - Rock Center,30 Rockefeller Plaza,6026,2021,1/8/2021,884
US - Rock Center,30 Rockefeller Plaza,6026,2021,1/7/2021,904
US - Rock Center,30 Rockefeller Plaza,6026,2021,1/6/2021,902
US - Rock Center,30 Rockefeller Plaza,6026,2021,1/5/2021,898
US - Rock Center,30 Rockefeller Plaza,6026,2021,1/4/2021,889
US - Rock Center,30 Rockefeller Plaza,6026,2021,1/1/2021,0
US - Rock Center,30 Rockefeller Plaza,6026,2022,8/18/2022,2967
US - Rock Center,30 Rockefeller Plaza,6026,2022,8/17/2022,3042
US - Rock Center,30 Rockefeller Plaza,6026,2022,8/16/2022,3124
US - Rock Center,30 Rockefeller Plaza,6026,2022,8/15/2022,2594
US - Rock Center,30 Rockefeller Plaza,6026,2022,8/12/2022,2456
US - Rock Center,30 Rockefeller Plaza,6026,2022,8/11/2022,2978
US - Rock Center,30 Rockefeller Plaza,6026,2022,8/10/2022,3109
US - Rock Center,30 Rockefeller Plaza,6026,2022,8/9/2022,3147
US - Rock Center,30 Rockefeller Plaza,6026,2022,8/8/2022,2584
US - Rock Center,30 Rockefeller Plaza,6026,2022,8/5/2022,2567
US - Rock Center,30 Rockefeller Plaza,6026,2022,8/4/2022,3144
US - Rock Center,30 Rockefeller Plaza,6026,2022,8/3/2022,3258
US - Rock Center,30 Rockefeller Plaza,6026,2022,8/2/2022,3320
US - Rock Center,30 Rockefeller Plaza,6026,2022,8/1/2022,2722
US - Rock Center,30 Rockefeller Plaza,6026,2022,7/29/2022,2656
US - Rock Center,30 Rockefeller Plaza,6026,2022,7/28/2022,3049
US - Rock Center,30 Rockefeller Plaza,6026,2022,7/27/2022,3168
US - Rock Center,30 Rockefeller Plaza,6026,2022,7/26/2022,3194
US - Rock Center,30 Rockefeller Plaza,6026,2022,7/25/2022,2636
US - Rock Center,30 Rockefeller Plaza,6026,2022,7/22/2022,2380
US - Rock Center,30 Rockefeller Plaza,6026,2022,7/21/2022,2915
US - Rock Center,30 Rockefeller Plaza,6026,2022,7/20/2022,3048
US - Rock Center,30 Rockefeller Plaza,6026,2022,7/19/2022,3112
US - Rock Center,30 Rockefeller Plaza,6026,2022,7/18/2022,2533
US - Rock Center,30 Rockefeller Plaza,6026,2022,7/15/2022,1865
US - Rock Center,30 Rockefeller Plaza,6026,2022,7/14/2022,2377
US - Rock Center,30 Rockefeller Plaza,6026,2022,7/13/2022,2490
US - Rock Center,30 Rockefeller Plaza,6026,2022,7/12/2022,2643
US - Rock Center,30 Rockefeller Plaza,6026,2022,7/11/2022,2024
US - Rock Center,30 Rockefeller Plaza,6026,2022,7/8/2022,2439
US - Rock Center,30 Rockefeller Plaza,6026,2022,7/7/2022,3038
US - Rock Center,30 Rockefeller Plaza,6026,2022,7/6/2022,3060
US - Rock Center,30 Rockefeller Plaza,6026,2022,7/5/2022,2958
US - Rock Center,30 Rockefeller Plaza,6026,2022,7/4/2022,0
US - Rock Center,30 Rockefeller Plaza,6026,2022,7/1/2022,2346
US - Rock Center,30 Rockefeller Plaza,6026,2022,6/30/2022,2928
US - Rock Center,30 Rockefeller Plaza,6026,2022,6/29/2022,3127
US - Rock Center,30 Rockefeller Plaza,6026,2022,6/28/2022,3196
US - Rock Center,30 Rockefeller Plaza,6026,2022,6/27/2022,2588
US - Rock Center,30 Rockefeller Plaza,6026,2022,6/24/2022,2860
US - Rock Center,30 Rockefeller Plaza,6026,2022,6/23/2022,3503
US - Rock Center,30 Rockefeller Plaza,6026,2022,6/22/2022,3494
US - Rock Center,30 Rockefeller Plaza,6026,2022,6/21/2022,3525
US - Rock Center,30 Rockefeller Plaza,6026,2022,6/20/2022,2612
US - Rock Center,30 Rockefeller Plaza,6026,2022,6/17/2022,3006
US - Rock Center,30 Rockefeller Plaza,6026,2022,6/16/2022,4184
US - Rock Center,30 Rockefeller Plaza,6026,2022,6/15/2022,4473
US - Rock Center,30 Rockefeller Plaza,6026,2022,6/14/2022,4493
US - Rock Center,30 Rockefeller Plaza,6026,2022,6/13/2022,3353
US - Rock Center,30 Rockefeller Plaza,6026,2022,6/10/2022,2556
US - Rock Center,30 Rockefeller Plaza,6026,2022,6/9/2022,3696
US - Rock Center,30 Rockefeller Plaza,6026,2022,6/8/2022,3695
US - Rock Center,30 Rockefeller Plaza,6026,2022,6/7/2022,3611
US - Rock Center,30 Rockefeller Plaza,6026,2022,6/6/2022,2568
US - Rock Center,30 Rockefeller Plaza,6026,2022,6/3/2022,2746
US - Rock Center,30 Rockefeller Plaza,6026,2022,6/2/2022,3708
US - Rock Center,30 Rockefeller Plaza,6026,2022,6/1/2022,3017
US - Rock Center,30 Rockefeller Plaza,6026,2022,5/31/2022,2965
US - Rock Center,30 Rockefeller Plaza,6026,2022,5/30/2022,0
US - Rock Center,30 Rockefeller Plaza,6026,2022,5/27/2022,2674
US - Rock Center,30 Rockefeller Plaza,6026,2022,5/26/2022,3201
US - Rock Center,30 Rockefeller Plaza,6026,2022,5/25/2022,3365
US - Rock Center,30 Rockefeller Plaza,6026,2022,5/24/2022,3395
US - Rock Center,30 Rockefeller Plaza,6026,2022,5/23/2022,2854
US - Rock Center,30 Rockefeller Plaza,6026,2022,5/20/2022,2674
US - Rock Center,30 Rockefeller Plaza,6026,2022,5/19/2022,3230
